date,type,category,description,amount
2025-01-01,revenue,Product Sales,penny-6032,0.01
2025-01-01,revenue,Product Sales,penny-6033,0.01
2025-01-01,revenue,Product Sales,penny-6034,0.01
2025-01-01,revenue,Product Sales,penny-6035,0.01
2025-01-01,revenue,Product Sales,penny-6036,0.01
2025-01-01,revenue,Product Sales,penny-6037,0.01
2025-01-01,revenue,Product Sales,penny-6038,0.01
2025-01-01,revenue,Product Sales,penny-6039,0.01
2025-01-01,revenue,Product Sales,penny-6040,0.01
2025-01-01,revenue,Product Sales,penny-6041,0.01
2025-01-01,revenue,Product Sales,penny-6042,0.01
2025-01-01,revenue,Product Sales,penny-6043,0.01
2025-01-01,revenue,Product Sales,penny-6044,0.01
2025-01-01,revenue,Product Sales,penny-6045,0.01
2025-01-01,revenue,Product Sales,penny-6046,0.01
2025-01-01,revenue,Product Sales,penny-6047,0.01
2025-01-01,revenue,Product Sales,penny-6048,0.01
2025-01-01,revenue,Product Sales,penny-6049,0.01
2025-01-01,revenue,Product Sales,penny-6050,0.01
2025-01-01,revenue,Product Sales,penny-6051,0.01
2025-01-01,revenue,Product Sales,penny-6052,0.01
2025-01-01,revenue,Product Sales,penny-6053,0.01
2025-01-01,revenue,Product Sales,penny-6054,0.01
2025-01-01,revenue,Product Sales,penny-6055,0.01
2025-01-01,revenue,Product Sales,penny-6056,0.01
2025-01-01,revenue,Product Sales,penny-6057,0.01
2025-01-01,revenue,Product Sales,penny-6058,0.01
2025-01-01,revenue,Product Sales,penny-6059,0.01
2025-01-01,revenue,Product Sales,penny-6060,0.01
2025-01-01,revenue,Product Sales,penny-6061,0.01
2025-01-01,revenue,Product Sales,penny-6062,0.01
2025-01-01,revenue,Product Sales,penny-6063,0.01
2025-01-01,revenue,Product Sales,penny-6064,0.01
2025-01-01,revenue,Product Sales,penny-6065,0.01
2025-01-01,revenue,Product Sales,penny-6066,0.01
2025-01-01,revenue,Product Sales,penny-6067,0.01
2025-01-01,revenue,Product Sales,penny-6068,0.01
2025-01-01,revenue,Product Sales,penny-6069,0.01
2025-01-01,revenue,Product Sales,penny-6070,0.01
2025-01-01,revenue,Product Sales,penny-6071,0.01
2025-01-01,revenue,Product Sales,penny-6072,0.01
2025-01-01,revenue,Product Sales,penny-6073,0.01
2025-01-01,revenue,Product Sales,penny-6074,0.01
2025-01-01,revenue,Product Sales,penny-6075,0.01
2025-01-01,revenue,Product Sales,penny-6076,0.01
2025-01-01,revenue,Product Sales,penny-6077,0.01
2025-01-01,revenue,Product Sales,penny-6078,0.01
2025-01-01,revenue,Product Sales,penny-6079,0.01
2025-01-01,revenue,Product Sales,penny-6080,0.01
2025-01-01,revenue,Product Sales,penny-6081,0.01
2025-01-01,revenue,Product Sales,penny-6082,0.01
2025-01-01,revenue,Product Sales,penny-6083,0.01
2025-01-01,revenue,Product Sales,penny-6084,0.01
2025-01-01,revenue,Product Sales,penny-6085,0.01
2025-01-01,revenue,Product Sales,penny-6086,0.01
2025-01-01,revenue,Product Sales,penny-6087,0.01
2025-01-01,revenue,Product Sales,penny-6088,0.01
2025-01-01,revenue,Product Sales,penny-6089,0.01
2025-01-01,revenue,Product Sales,penny-6090,0.01
2025-01-01,revenue,Product Sales,penny-6091,0.01
2025-01-01,revenue,Product Sales,penny-6092,0.01
2025-01-01,revenue,Product Sales,penny-6093,0.01
2025-01-01,revenue,Product Sales,penny-6094,0.01
2025-01-01,revenue,Product Sales,penny-6095,0.01
2025-01-01,revenue,Product Sales,penny-6096,0.01
2025-01-01,revenue,Product Sales,penny-6097,0.01
2025-01-01,revenue,Product Sales,penny-6098,0.01
2025-01-01,revenue,Product Sales,penny-6099,0.01
2025-01-01,revenue,Product Sales,penny-6100,0.01
2025-01-01,revenue,Product Sales,penny-6101,0.01
2025-01-01,revenue,Product Sales,penny-6102,0.01
2025-01-01,revenue,Product Sales,penny-6103,0.01
2025-01-01,revenue,Product Sales,penny-6104,0.01
2025-01-01,revenue,Product Sales,penny-6105,0.01
2025-01-01,revenue,Product Sales,penny-6106,0.01
2025-01-01,revenue,Product Sales,penny-6107,0.01
2025-01-01,revenue,Product Sales,penny-6108,0.01
2025-01-01,revenue,Product Sales,penny-6109,0.01
2025-01-01,revenue,Product Sales,penny-6110,0.01
2025-01-01,revenue,Product Sales,penny-6111,0.01
2025-01-01,revenue,Product Sales,penny-6112,0.01
2025-01-01,revenue,Product Sales,penny-6113,0.01
2025-01-01,revenue,Product Sales,penny-6114,0.01
2025-01-01,revenue,Product Sales,penny-6115,0.01
2025-01-01,revenue,Product Sales,penny-6116,0.01
2025-01-01,revenue,Product Sales,penny-6117,0.01
2025-01-01,revenue,Product Sales,penny-6118,0.01
2025-01-01,revenue,Product Sales,penny-6119,0.01
2025-01-01,revenue,Product Sales,penny-6120,0.01
2025-01-01,revenue,Product Sales,penny-6121,0.01
2025-01-01,revenue,Product Sales,penny-6122,0.01
2025-01-01,revenue,Product Sales,penny-6123,0.01
2025-01-01,revenue,Product Sales,penny-6124,0.01
2025-01-01,revenue,Product Sales,penny-6125,0.01
2025-01-01,revenue,Product Sales,penny-6126,0.01
2025-01-01,revenue,Product Sales,penny-6127,0.01
2025-01-01,revenue,Product Sales,penny-6128,0.01
2025-01-01,revenue,Product Sales,penny-6129,0.01
2025-01-01,revenue,Product Sales,penny-6130,0.01
2025-01-01,revenue,Product Sales,penny-6131,0.01
2025-01-01,revenue,Product Sales,penny-6132,0.01
2025-01-01,revenue,Product Sales,penny-6133,0.01
2025-01-01,revenue,Product Sales,penny-6134,0.01
2025-01-01,revenue,Product Sales,penny-6135,0.01
2025-01-01,revenue,Product Sales,penny-6136,0.01
2025-01-01,revenue,Product Sales,penny-6137,0.01
2025-01-01,revenue,Product Sales,penny-6138,0.01
2025-01-01,revenue,Product Sales,penny-6139,0.01
2025-01-01,revenue,Product Sales,penny-6140,0.01
2025-01-01,revenue,Product Sales,penny-6141,0.01
2025-01-01,revenue,Product Sales,penny-6142,0.01
2025-01-01,revenue,Product Sales,penny-6143,0.01
2025-01-01,revenue,Product Sales,penny-6144,0.01
2025-01-01,revenue,Product Sales,penny-6145,0.01
2025-01-01,revenue,Product Sales,penny-6146,0.01
2025-01-01,revenue,Product Sales,penny-6147,0.01
2025-01-01,revenue,Product Sales,penny-6148,0.01
2025-01-01,revenue,Product Sales,penny-6149,0.01
2025-01-01,revenue,Product Sales,penny-6150,0.01
2025-01-01,revenue,Product Sales,penny-6151,0.01
2025-01-01,revenue,Product Sales,penny-6152,0.01
2025-01-01,revenue,Product Sales,penny-6153,0.01
2025-01-01,revenue,Product Sales,penny-6154,0.01
2025-01-01,revenue,Product Sales,penny-6155,0.01
2025-01-01,revenue,Product Sales,penny-6156,0.01
2025-01-01,revenue,Product Sales,penny-6157,0.01
2025-01-01,revenue,Product Sales,penny-6158,0.01
2025-01-01,revenue,Product Sales,penny-6159,0.01
2025-01-01,revenue,Product Sales,penny-6160,0.01
2025-01-01,revenue,Product Sales,penny-6161,0.01
2025-01-01,revenue,Product Sales,penny-6162,0.01
2025-01-01,revenue,Product Sales,penny-6163,0.01
2025-01-01,revenue,Product Sales,penny-6164,0.01
2025-01-01,revenue,Product Sales,penny-6165,0.01
2025-01-01,revenue,Product Sales,penny-6166,0.01
2025-01-01,revenue,Product Sales,penny-6167,0.01
2025-01-01,revenue,Product Sales,penny-6168,0.01
2025-01-01,revenue,Product Sales,penny-6169,0.01
2025-01-01,revenue,Product Sales,penny-6170,0.01
2025-01-01,revenue,Product Sales,penny-6171,0.01
2025-01-01,revenue,Product Sales,penny-6172,0.01
2025-01-01,revenue,Product Sales,penny-6173,0.01
2025-01-01,revenue,Product Sales,penny-6174,0.01
2025-01-01,revenue,Product Sales,penny-6175,0.01
2025-01-01,revenue,Product Sales,penny-6176,0.01
2025-01-01,revenue,Product Sales,penny-6177,0.01
2025-01-01,revenue,Product Sales,penny-6178,0.01
2025-01-01,revenue,Product Sales,penny-6179,0.01
2025-01-01,revenue,Product Sales,penny-6180,0.01
2025-01-01,revenue,Product Sales,penny-6181,0.01
2025-01-01,revenue,Product Sales,penny-6182,0.01
2025-01-01,revenue,Product Sales,penny-6183,0.01
2025-01-01,revenue,Product Sales,penny-6184,0.01
2025-01-01,revenue,Product Sales,penny-6185,0.01
2025-01-01,revenue,Product Sales,penny-6186,0.01
2025-01-01,revenue,Product Sales,penny-6187,0.01
2025-01-01,revenue,Product Sales,penny-6188,0.01
2025-01-01,revenue,Product Sales,penny-6189,0.01
2025-01-01,revenue,Product Sales,penny-6190,0.01
2025-01-01,revenue,Product Sales,penny-6191,0.01
2025-01-01,revenue,Product Sales,penny-6192,0.01
2025-01-01,revenue,Product Sales,penny-6193,0.01
2025-01-01,revenue,Product Sales,penny-6194,0.01
2025-01-01,revenue,Product Sales,penny-6195,0.01
2025-01-01,revenue,Product Sales,penny-6196,0.01
2025-01-01,revenue,Product Sales,penny-6197,0.01
2025-01-01,revenue,Product Sales,penny-6198,0.01
2025-01-01,revenue,Product Sales,penny-6199,0.01
2025-01-01,revenue,Product Sales,penny-6200,0.01
2025-01-01,revenue,Product Sales,penny-6201,0.01
2025-01-01,revenue,Product Sales,penny-6202,0.01
2025-01-01,revenue,Product Sales,penny-6203,0.01
2025-01-01,revenue,Product Sales,penny-6204,0.01
2025-01-01,revenue,Product Sales,penny-6205,0.01
2025-01-01,revenue,Product Sales,penny-6206,0.01
2025-01-01,revenue,Product Sales,penny-6207,0.01
2025-01-01,revenue,Product Sales,penny-6208,0.01
2025-01-01,revenue,Product Sales,penny-6209,0.01
2025-01-01,revenue,Product Sales,penny-6210,0.01
2025-01-01,revenue,Product Sales,penny-6211,0.01
2025-01-01,revenue,Product Sales,penny-6212,0.01
2025-01-01,revenue,Product Sales,penny-6213,0.01
2025-01-01,revenue,Product Sales,penny-6214,0.01
2025-01-01,revenue,Product Sales,penny-6215,0.01
2025-01-01,revenue,Product Sales,penny-6216,0.01
2025-01-01,revenue,Product Sales,penny-6217,0.01
2025-01-01,revenue,Product Sales,penny-6218,0.01
2025-01-01,revenue,Product Sales,penny-6219,0.01
2025-01-01,revenue,Product Sales,penny-6220,0.01
2025-01-01,revenue,Product Sales,penny-6221,0.01
2025-01-01,revenue,Product Sales,penny-6222,0.01
2025-01-01,revenue,Product Sales,penny-6223,0.01
2025-01-01,revenue,Product Sales,penny-6224,0.01
2025-01-01,revenue,Product Sales,penny-6225,0.01
2025-01-01,revenue,Product Sales,penny-6226,0.01
2025-01-01,revenue,Product Sales,penny-6227,0.01
2025-01-01,revenue,Product Sales,penny-6228,0.01
2025-01-01,revenue,Product Sales,penny-6229,0.01
2025-01-01,revenue,Product Sales,penny-6230,0.01
2025-01-01,revenue,Product Sales,penny-6231,0.01
2025-01-01,revenue,Product Sales,penny-6232,0.01
2025-01-01,revenue,Product Sales,penny-6233,0.01
2025-01-01,revenue,Product Sales,penny-6234,0.01
2025-01-01,revenue,Product Sales,penny-6235,0.01
2025-01-01,revenue,Product Sales,penny-6236,0.01
2025-01-01,revenue,Product Sales,penny-6237,0.01
2025-01-01,revenue,Product Sales,penny-6238,0.01
2025-01-01,revenue,Product Sales,penny-6239,0.01
2025-01-01,revenue,Product Sales,penny-6240,0.01
2025-01-01,revenue,Product Sales,penny-6241,0.01
2025-01-01,revenue,Product Sales,penny-6242,0.01
2025-01-01,revenue,Product Sales,penny-6243,0.01
2025-01-01,revenue,Product Sales,penny-6244,0.01
2025-01-01,revenue,Product Sales,penny-6245,0.01
2025-01-01,revenue,Product Sales,penny-6246,0.01
2025-01-01,revenue,Product Sales,penny-6247,0.01
2025-01-01,revenue,Product Sales,penny-6248,0.01
2025-01-01,revenue,Product Sales,penny-6249,0.01
2025-01-01,revenue,Product Sales,penny-6250,0.01
2025-01-01,revenue,Product Sales,penny-6251,0.01
2025-01-01,revenue,Product Sales,penny-6252,0.01
2025-01-01,revenue,Product Sales,penny-6253,0.01
2025-01-01,revenue,Product Sales,penny-6254,0.01
2025-01-01,revenue,Product Sales,penny-6255,0.01
2025-01-01,revenue,Product Sales,penny-6256,0.01
2025-01-01,revenue,Product Sales,penny-6257,0.01
2025-01-01,revenue,Product Sales,penny-6258,0.01
2025-01-01,revenue,Product Sales,penny-6259,0.01
2025-01-01,revenue,Product Sales,penny-6260,0.01
2025-01-01,revenue,Product Sales,penny-6261,0.01
2025-01-01,revenue,Product Sales,penny-6262,0.01
2025-01-01,revenue,Product Sales,penny-6263,0.01
2025-01-01,revenue,Product Sales,penny-6264,0.01
2025-01-01,revenue,Product Sales,penny-6265,0.01
2025-01-01,revenue,Product Sales,penny-6266,0.01
2025-01-01,revenue,Product Sales,penny-6267,0.01
2025-01-01,revenue,Product Sales,penny-6268,0.01
2025-01-01,revenue,Product Sales,penny-6269,0.01
2025-01-01,revenue,Product Sales,penny-6270,0.01
2025-01-01,revenue,Product Sales,penny-6271,0.01
2025-01-01,revenue,Product Sales,penny-6272,0.01
2025-01-01,revenue,Product Sales,penny-6273,0.01
2025-01-01,revenue,Product Sales,penny-6274,0.01
2025-01-01,revenue,Product Sales,penny-6275,0.01
2025-01-01,revenue,Product Sales,penny-6276,0.01
2025-01-01,revenue,Product Sales,penny-6277,0.01
2025-01-01,revenue,Product Sales,penny-6278,0.01
2025-01-01,revenue,Product Sales,penny-6279,0.01
2025-01-01,revenue,Product Sales,penny-6280,0.01
2025-01-01,revenue,Product Sales,penny-6281,0.01
2025-01-01,revenue,Product Sales,penny-6282,0.01
2025-01-01,revenue,Product Sales,penny-6283,0.01
2025-01-01,revenue,Product Sales,penny-6284,0.01
2025-01-01,revenue,Product Sales,penny-6285,0.01
2025-01-01,revenue,Product Sales,penny-6286,0.01
2025-01-01,revenue,Product Sales,penny-6287,0.01
2025-01-01,revenue,Product Sales,penny-6288,0.01
2025-01-01,revenue,Product Sales,penny-6289,0.01
2025-01-01,revenue,Product Sales,penny-6290,0.01
2025-01-01,revenue,Product Sales,penny-6291,0.01
2025-01-01,revenue,Product Sales,penny-6292,0.01
2025-01-01,revenue,Product Sales,penny-6293,0.01
2025-01-01,revenue,Product Sales,penny-6294,0.01
2025-01-01,revenue,Product Sales,penny-6295,0.01
2025-01-01,revenue,Product Sales,penny-6296,0.01
2025-01-01,revenue,Product Sales,penny-6297,0.01
2025-01-01,revenue,Product Sales,penny-6298,0.01
2025-01-01,revenue,Product Sales,penny-6299,0.01
2025-01-01,revenue,Product Sales,penny-6300,0.01
2025-01-01,revenue,Product Sales,penny-6301,0.01
2025-01-01,revenue,Product Sales,penny-6302,0.01
2025-01-01,revenue,Product Sales,penny-6303,0.01
2025-01-01,revenue,Product Sales,penny-6304,0.01
2025-01-01,revenue,Product Sales,penny-6305,0.01
2025-01-01,revenue,Product Sales,penny-6306,0.01
2025-01-01,revenue,Product Sales,penny-6307,0.01
2025-01-01,revenue,Product Sales,penny-6308,0.01
2025-01-01,revenue,Product Sales,penny-6309,0.01
2025-01-01,revenue,Product Sales,penny-6310,0.01
2025-01-01,revenue,Product Sales,penny-6311,0.01
2025-01-01,revenue,Product Sales,penny-6312,0.01
2025-01-01,revenue,Product Sales,penny-6313,0.01
2025-01-01,revenue,Product Sales,penny-6314,0.01
2025-01-01,revenue,Product Sales,penny-6315,0.01
2025-01-01,revenue,Product Sales,penny-6316,0.01
2025-01-01,revenue,Product Sales,penny-6317,0.01
2025-01-01,revenue,Product Sales,penny-6318,0.01
2025-01-01,revenue,Product Sales,penny-6319,0.01
2025-01-01,revenue,Product Sales,penny-6320,0.01
2025-01-01,revenue,Product Sales,penny-6321,0.01
2025-01-01,revenue,Product Sales,penny-6322,0.01
2025-01-01,revenue,Product Sales,penny-6323,0.01
2025-01-01,revenue,Product Sales,penny-6324,0.01
2025-01-01,revenue,Product Sales,penny-6325,0.01
2025-01-01,revenue,Product Sales,penny-6326,0.01
2025-01-01,revenue,Product Sales,penny-6327,0.01
2025-01-01,revenue,Product Sales,penny-6328,0.01
2025-01-01,revenue,Product Sales,penny-6329,0.01
2025-01-01,revenue,Product Sales,penny-6330,0.01
2025-01-01,revenue,Product Sales,penny-6331,0.01
2025-01-01,revenue,Product Sales,penny-6332,0.01
2025-01-01,revenue,Product Sales,penny-6333,0.01
2025-01-01,revenue,Product Sales,penny-6334,0.01
2025-01-01,revenue,Product Sales,penny-6335,0.01
2025-01-01,revenue,Product Sales,penny-6336,0.01
2025-01-01,revenue,Product Sales,penny-6337,0.01
2025-01-01,revenue,Product Sales,penny-6338,0.01
2025-01-01,revenue,Product Sales,penny-6339,0.01
2025-01-01,revenue,Product Sales,penny-6340,0.01
2025-01-01,revenue,Product Sales,penny-6341,0.01
2025-01-01,revenue,Product Sales,penny-6342,0.01
2025-01-01,revenue,Product Sales,penny-6343,0.01
2025-01-01,revenue,Product Sales,penny-6344,0.01
2025-01-01,revenue,Product Sales,penny-6345,0.01
2025-01-01,revenue,Product Sales,penny-6346,0.01
2025-01-01,revenue,Product Sales,penny-6347,0.01
2025-01-01,revenue,Product Sales,penny-6348,0.01
2025-01-01,revenue,Product Sales,penny-6349,0.01
2025-01-01,revenue,Product Sales,penny-6350,0.01
2025-01-01,revenue,Product Sales,penny-6351,0.01
2025-01-01,revenue,Product Sales,penny-6352,0.01
2025-01-01,revenue,Product Sales,penny-6353,0.01
2025-01-01,revenue,Product Sales,penny-6354,0.01
2025-01-01,revenue,Product Sales,penny-6355,0.01
2025-01-01,revenue,Product Sales,penny-6356,0.01
2025-01-01,revenue,Product Sales,penny-6357,0.01
2025-01-01,revenue,Product Sales,penny-6358,0.01
2025-01-01,revenue,Product Sales,penny-6359,0.01
2025-01-01,revenue,Product Sales,penny-6360,0.01
2025-01-01,revenue,Product Sales,penny-6361,0.01
2025-01-01,revenue,Product Sales,penny-6362,0.01
2025-01-01,revenue,Product Sales,penny-6363,0.01
2025-01-01,revenue,Product Sales,penny-6364,0.01
2025-01-01,revenue,Product Sales,penny-6365,0.01
2025-01-01,revenue,Product Sales,penny-6366,0.01
2025-01-01,revenue,Product Sales,penny-6367,0.01
2025-01-01,revenue,Product Sales,penny-6368,0.01
2025-01-01,revenue,Product Sales,penny-6369,0.01
2025-01-01,revenue,Product Sales,penny-6370,0.01
2025-01-01,revenue,Product Sales,penny-6371,0.01
2025-01-01,revenue,Product Sales,penny-6372,0.01
2025-01-01,revenue,Product Sales,penny-6373,0.01
2025-01-01,revenue,Product Sales,penny-6374,0.01
2025-01-01,revenue,Product Sales,penny-6375,0.01
2025-01-01,revenue,Product Sales,penny-6376,0.01
2025-01-01,revenue,Product Sales,penny-6377,0.01
2025-01-01,revenue,Product Sales,penny-6378,0.01
2025-01-01,revenue,Product Sales,penny-6379,0.01
2025-01-01,revenue,Product Sales,penny-6380,0.01
2025-01-01,revenue,Product Sales,penny-6381,0.01
2025-01-01,revenue,Product Sales,penny-6382,0.01
2025-01-01,revenue,Product Sales,penny-6383,0.01
2025-01-01,revenue,Product Sales,penny-6384,0.01
2025-01-01,revenue,Product Sales,penny-6385,0.01
2025-01-01,revenue,Product Sales,penny-6386,0.01
2025-01-01,revenue,Product Sales,penny-6387,0.01
2025-01-01,revenue,Product Sales,penny-6388,0.01
2025-01-01,revenue,Product Sales,penny-6389,0.01
2025-01-01,revenue,Product Sales,penny-6390,0.01
2025-01-01,revenue,Product Sales,penny-6391,0.01
2025-01-01,revenue,Product Sales,penny-6392,0.01
2025-01-01,revenue,Product Sales,penny-6393,0.01
2025-01-01,revenue,Product Sales,penny-6394,0.01
2025-01-01,revenue,Product Sales,penny-6395,0.01
2025-01-01,revenue,Product Sales,penny-6396,0.01
2025-01-01,revenue,Product Sales,penny-6397,0.01
2025-01-01,revenue,Product Sales,penny-6398,0.01
2025-01-01,revenue,Product Sales,penny-6399,0.01
2025-01-01,revenue,Product Sales,penny-6400,0.01
2025-01-01,revenue,Product Sales,penny-6401,0.01
2025-01-01,revenue,Product Sales,penny-6402,0.01
2025-01-01,revenue,Product Sales,penny-6403,0.01
2025-01-01,revenue,Product Sales,penny-6404,0.01
2025-01-01,revenue,Product Sales,penny-6405,0.01
2025-01-01,revenue,Product Sales,penny-6406,0.01
2025-01-01,revenue,Product Sales,penny-6407,0.01
2025-01-01,revenue,Product Sales,penny-6408,0.01
2025-01-01,revenue,Product Sales,penny-6409,0.01
2025-01-01,revenue,Product Sales,penny-6410,0.01
2025-01-01,revenue,Product Sales,penny-6411,0.01
2025-01-01,revenue,Product Sales,penny-6412,0.01
2025-01-01,revenue,Product Sales,penny-6413,0.01
2025-01-01,revenue,Product Sales,penny-6414,0.01
2025-01-01,revenue,Product Sales,penny-6415,0.01
2025-01-01,revenue,Product Sales,penny-6416,0.01
2025-01-01,revenue,Product Sales,penny-6417,0.01
2025-01-01,revenue,Product Sales,penny-6418,0.01
2025-01-01,revenue,Product Sales,penny-6419,0.01
2025-01-01,revenue,Product Sales,penny-6420,0.01
2025-01-01,revenue,Product Sales,penny-6421,0.01
2025-01-01,revenue,Product Sales,penny-6422,0.01
2025-01-01,revenue,Product Sales,penny-6423,0.01
2025-01-01,revenue,Product Sales,penny-6424,0.01
2025-01-01,revenue,Product Sales,penny-6425,0.01
2025-01-01,revenue,Product Sales,penny-6426,0.01
2025-01-01,revenue,Product Sales,penny-6427,0.01
2025-01-01,revenue,Product Sales,penny-6428,0.01
2025-01-01,revenue,Product Sales,penny-6429,0.01
2025-01-01,revenue,Product Sales,penny-6430,0.01
2025-01-01,revenue,Product Sales,penny-6431,0.01
2025-01-01,revenue,Product Sales,penny-6432,0.01
2025-01-01,revenue,Product Sales,penny-6433,0.01
2025-01-01,revenue,Product Sales,penny-6434,0.01
2025-01-01,revenue,Product Sales,penny-6435,0.01
2025-01-01,revenue,Product Sales,penny-6436,0.01
2025-01-01,revenue,Product Sales,penny-6437,0.01
2025-01-01,revenue,Product Sales,penny-6438,0.01
2025-01-01,revenue,Product Sales,penny-6439,0.01
2025-01-01,revenue,Product Sales,penny-6440,0.01
2025-01-01,revenue,Product Sales,penny-6441,0.01
2025-01-01,revenue,Product Sales,penny-6442,0.01
2025-01-01,revenue,Product Sales,penny-6443,0.01
2025-01-01,revenue,Product Sales,penny-6444,0.01
2025-01-01,revenue,Product Sales,penny-6445,0.01
2025-01-01,revenue,Product Sales,penny-6446,0.01
2025-01-01,revenue,Product Sales,penny-6447,0.01
2025-01-01,revenue,Product Sales,penny-6448,0.01
2025-01-01,revenue,Product Sales,penny-6449,0.01
2025-01-01,revenue,Product Sales,penny-6450,0.01
2025-01-01,revenue,Product Sales,penny-6451,0.01
2025-01-01,revenue,Product Sales,penny-6452,0.01
2025-01-01,revenue,Product Sales,penny-6453,0.01
2025-01-01,revenue,Product Sales,penny-6454,0.01
2025-01-01,revenue,Product Sales,penny-6455,0.01
2025-01-01,revenue,Product Sales,penny-6456,0.01
2025-01-01,revenue,Product Sales,penny-6457,0.01
2025-01-01,revenue,Product Sales,penny-6458,0.01
2025-01-01,revenue,Product Sales,penny-6459,0.01
2025-01-01,revenue,Product Sales,penny-6460,0.01
2025-01-01,revenue,Product Sales,penny-6461,0.01
2025-01-01,revenue,Product Sales,penny-6462,0.01
2025-01-01,revenue,Product Sales,penny-6463,0.01
2025-01-01,revenue,Product Sales,penny-6464,0.01
2025-01-01,revenue,Product Sales,penny-6465,0.01
2025-01-01,revenue,Product Sales,penny-6466,0.01
2025-01-01,revenue,Product Sales,penny-6467,0.01
2025-01-01,revenue,Product Sales,penny-6468,0.01
2025-01-01,revenue,Product Sales,penny-6469,0.01
2025-01-01,revenue,Product Sales,penny-6470,0.01
2025-01-01,revenue,Product Sales,penny-6471,0.01
2025-01-01,revenue,Product Sales,penny-6472,0.01
2025-01-01,revenue,Product Sales,penny-6473,0.01
2025-01-01,revenue,Product Sales,penny-6474,0.01
2025-01-01,revenue,Product Sales,penny-6475,0.01
2025-01-01,revenue,Product Sales,penny-6476,0.01
2025-01-01,revenue,Product Sales,penny-6477,0.01
2025-01-01,revenue,Product Sales,penny-6478,0.01
2025-01-01,revenue,Product Sales,penny-6479,0.01
2025-01-01,revenue,Product Sales,penny-6480,0.01
2025-01-01,revenue,Product Sales,penny-6481,0.01
2025-01-01,revenue,Product Sales,penny-6482,0.01
2025-01-01,revenue,Product Sales,penny-6483,0.01
2025-01-01,revenue,Product Sales,penny-6484,0.01
2025-01-01,revenue,Product Sales,penny-6485,0.01
2025-01-01,revenue,Product Sales,penny-6486,0.01
2025-01-01,revenue,Product Sales,penny-6487,0.01
2025-01-01,revenue,Product Sales,penny-6488,0.01
2025-01-01,revenue,Product Sales,penny-6489,0.01
2025-01-01,revenue,Product Sales,penny-6490,0.01
2025-01-01,revenue,Product Sales,penny-6491,0.01
2025-01-01,revenue,Product Sales,penny-6492,0.01
2025-01-01,revenue,Product Sales,penny-6493,0.01
2025-01-01,revenue,Product Sales,penny-6494,0.01
2025-01-01,revenue,Product Sales,penny-6495,0.01
2025-01-01,revenue,Product Sales,penny-6496,0.01
2025-01-01,revenue,Product Sales,penny-6497,0.01
2025-01-01,revenue,Product Sales,penny-6498,0.01
2025-01-01,revenue,Product Sales,penny-6499,0.01
2025-01-01,revenue,Product Sales,penny-6500,0.01
2025-01-01,revenue,Product Sales,penny-6501,0.01
2025-01-01,revenue,Product Sales,penny-6502,0.01
2025-01-01,revenue,Product Sales,penny-6503,0.01
2025-01-01,revenue,Product Sales,penny-6504,0.01
2025-01-01,revenue,Product Sales,penny-6505,0.01
2025-01-01,revenue,Product Sales,penny-6506,0.01
2025-01-01,revenue,Product Sales,penny-6507,0.01
2025-01-01,revenue,Product Sales,penny-6508,0.01
2025-01-01,revenue,Product Sales,penny-6509,0.01
2025-01-01,revenue,Product Sales,penny-6510,0.01
2025-01-01,revenue,Product Sales,penny-6511,0.01
2025-01-01,revenue,Product Sales,penny-6512,0.01
2025-01-01,revenue,Product Sales,penny-6513,0.01
2025-01-01,revenue,Product Sales,penny-6514,0.01
2025-01-01,revenue,Product Sales,penny-6515,0.01
2025-01-01,revenue,Product Sales,penny-6516,0.01
2025-01-01,revenue,Product Sales,penny-6517,0.01
2025-01-01,revenue,Product Sales,penny-6518,0.01
2025-01-01,revenue,Product Sales,penny-6519,0.01
2025-01-01,revenue,Product Sales,penny-6520,0.01
2025-01-01,revenue,Product Sales,penny-6521,0.01
2025-01-01,revenue,Product Sales,penny-6522,0.01
2025-01-01,revenue,Product Sales,penny-6523,0.01
2025-01-01,revenue,Product Sales,penny-6524,0.01
2025-01-01,revenue,Product Sales,penny-6525,0.01
2025-01-01,revenue,Product Sales,penny-6526,0.01
2025-01-01,revenue,Product Sales,penny-6527,0.01
2025-01-01,revenue,Product Sales,penny-6528,0.01
2025-01-01,revenue,Product Sales,penny-6529,0.01
2025-01-01,revenue,Product Sales,penny-6530,0.01
2025-01-01,revenue,Product Sales,penny-6531,0.01
2025-01-01,revenue,Product Sales,penny-6532,0.01
2025-01-01,revenue,Product Sales,penny-6533,0.01
2025-01-01,revenue,Product Sales,penny-6534,0.01
2025-01-01,revenue,Product Sales,penny-6535,0.01
2025-01-01,revenue,Product Sales,penny-6536,0.01
2025-01-01,revenue,Product Sales,penny-6537,0.01
2025-01-01,revenue,Product Sales,penny-6538,0.01
2025-01-01,revenue,Product Sales,penny-6539,0.01
2025-01-01,revenue,Product Sales,penny-6540,0.01
2025-01-01,revenue,Product Sales,penny-6541,0.01
2025-01-01,revenue,Product Sales,penny-6542,0.01
2025-01-01,revenue,Product Sales,penny-6543,0.01
2025-01-01,revenue,Product Sales,penny-6544,0.01
2025-01-01,revenue,Product Sales,penny-6545,0.01
2025-01-01,revenue,Product Sales,penny-6546,0.01
2025-01-01,revenue,Product Sales,penny-6547,0.01
2025-01-01,revenue,Product Sales,penny-6548,0.01
2025-01-01,revenue,Product Sales,penny-6549,0.01
